lab,subid,order,trial_type,stimulus,trial_num,looking_time_s,trial_error,trial_error_type,looking_time_diff,total_center,enabled_diff
Mushimiyimana - Rwanda,MBG1-4,NA,ADS,ads3,2,13.893,NA,NA,19.022,13.893,18
Mushimiyimana - Rwanda,MBG1-4,NA,ADS,ads4,3,13.733,NA,NA,21.481,13.733,18
Mushimiyimana - Rwanda,MBG1-4,NA,ADS,ads5,4,14.412,NA,NA,19.267,14.412,18
Mushimiyimana - Rwanda,MBG1-4,NA,ADS,ads6,5,12.167,NA,NA,21.211,12.167,18
Mushimiyimana - Rwanda,MBG1-4,NA,ADS,ads7,6,14.152,NA,NA,19.379,14.152,17.999
Mushimiyimana - Rwanda,MBG1-4,NA,ADS,ads8,7,10.128,NA,NA,19.265,10.128,18
Mushimiyimana - Rwanda,MBG1-4,NA,IDS,ids1,8,10.876,NA,NA,18.52,10.876,17.389
Mushimiyimana - Rwanda,MBG1-4,NA,IDS,ids2,9,3.634,NA,NA,9.07,3.634,6.518
Mushimiyimana - Rwanda,MBG1-4,NA,IDS,ids3,10,13.076,NA,NA,23.428,13.076,18.001
Mushimiyimana - Rwanda,MBG1-4,NA,IDS,ids4,11,17.6,NA,NA,21.407,17.6,17.999
Mushimiyimana - Rwanda,MBG1-4,NA,IDS,ids5,12,17.45,NA,NA,19.03,17.45,17.996
Mushimiyimana - Rwanda,MBG1-4,NA,IDS,ids6,13,16.7,NA,NA,19.371,16.7,18
Mushimiyimana - Rwanda,MBG1-4,NA,IDS,ids7,14,17.531,NA,NA,18.96,17.531,18.001
Mushimiyimana - Rwanda,MBG1-4,NA,IDS,ids8,15,17.082,NA,NA,18.88,17.082,17.997
Mushimiyimana - Rwanda,MBG1-4,NA,ADS,ads1,16,16.024,NA,NA,20.391,16.024,17.995
Mushimiyimana - Rwanda,MBG1-5,NA,ADS,ads2,1,7.05,NA,NA,13.773,7.05,13.751
Mushimiyimana - Rwanda,MBG1-5,NA,ADS,ads3,2,1.605,NA,NA,6.539,1.605,4.242
Mushimiyimana - Rwanda,MBG1-5,NA,ADS,ads4,3,2.508,NA,NA,12.904,2.508,4.942
Mushimiyimana - Rwanda,MBG1-5,NA,ADS,ads5,4,9.806,NA,NA,25.292,9.806,15.692
Mushimiyimana - Rwanda,MBG1-5,NA,ADS,ads6,5,8.371,NA,NA,16.114,8.371,14.551
Mushimiyimana - Rwanda,MBG1-5,NA,ADS,ads7,6,5.731,NA,NA,11.812,5.731,8.332
Mushimiyimana - Rwanda,MBG1-5,NA,ADS,ads8,7,3.122,NA,NA,11.211,3.122,7.595
Mushimiyimana - Rwanda,MBG1-5,NA,IDS,ids1,8,1.264,NA,NA,9.315,1.264,3.73
Mushimiyimana - Rwanda,MBG1-5,NA,IDS,ids2,9,16.489,NA,NA,23.156,16.489,18
Mushimiyimana - Rwanda,MBG1-5,NA,IDS,ids3,10,6.284,NA,NA,10.715,6.284,8.917
Mushimiyimana - Rwanda,MBG1-5,NA,IDS,ids4,11,6.173,NA,NA,13.123,6.173,8.671
Mushimiyimana - Rwanda,MBG1-5,NA,IDS,ids5,12,2.712,NA,NA,9.897,2.712,6.293
Mushimiyimana - Rwanda,MBG1-5,NA,IDS,ids6,13,1.361,NA,NA,10.615,1.361,3.808
Mushimiyimana - Rwanda,MBG1-5,NA,IDS,ids7,14,1.448,NA,NA,15.491,1.448,5.84
Mushimiyimana - Rwanda,MBG1-5,NA,IDS,ids8,15,3.013,NA,NA,9.37,2.437,6.341
Mushimiyimana - Rwanda,MBG1-5,NA,ADS,ads1,16,5.732,NA,NA,12.137,5.732,9.926
Mushimiyimana - Rwanda,MBG1-6,NA,ADS,ads2,1,3.992,NA,NA,36.362,3.992,8.065
Mushimiyimana - Rwanda,MBG1-6,NA,ADS,ads3,2,15.234,NA,NA,19.737,15.234,17.999
Mushimiyimana - Rwanda,MBG1-6,NA,ADS,ads4,3,16.929,NA,NA,19.527,16.929,18
Mushimiyimana - Rwanda,MBG1-6,NA,ADS,ads5,4,16.738,NA,NA,18.702,16.738,18.001
Mushimiyimana - Rwanda,MBG1-6,NA,ADS,ads6,5,16.629,NA,NA,18.963,16.629,18
Mushimiyimana - Rwanda,MBG1-6,NA,ADS,ads7,6,16.541,NA,NA,19.4,16.541,18.001
Mushimiyimana - Rwanda,MBG1-6,NA,ADS,ads8,7,11.43,NA,NA,19.038,11.43,18.001
Mushimiyimana - Rwanda,MBG1-6,NA,IDS,ids1,8,17.177,NA,NA,22.409,17.177,18.001
Mushimiyimana - Rwanda,MBG1-6,NA,IDS,ids2,9,13.989,NA,NA,18.95,13.989,18
Mushimiyimana - Rwanda,MBG1-6,NA,IDS,ids3,10,15.228,NA,NA,18.766,15.228,18
Mushimiyimana - Rwanda,MBG1-6,NA,IDS,ids4,11,16.452,NA,NA,19.85,16.452,18.001
Mushimiyimana - Rwanda,MBG1-6,NA,IDS,ids5,12,16.261,NA,NA,19.011,16.261,18
Mushimiyimana - Rwanda,MBG1-6,NA,IDS,ids6,13,13.755,NA,NA,18.975,13.755,18.001
Mushimiyimana - Rwanda,MBG1-6,NA,IDS,ids7,14,16.806,NA,NA,18.918,16.806,18.001
Mushimiyimana - Rwanda,MBG1-6,NA,IDS,ids8,15,15.012,NA,NA,19.392,15.012,17.999
Mushimiyimana - Rwanda,MBG1-6,NA,ADS,ads1,16,8.166,NA,NA,12.784,8.166,11.655
Mushimiyimana - Rwanda,MBG1-9,2,ADS,ads1,1,11.395,NA,NA,19.242,11.395,18
Mushimiyimana - Rwanda,MBG1-9,2,IDS,ids1,2,13.331,NA,NA,20.073,13.331,18
Mushimiyimana - Rwanda,MBG1-9,2,ADS,ads2,3,5.206,NA,NA,16.916,5.206,16.239
Mushimiyimana - Rwanda,MBG1-9,2,IDS,ids2,4,9.789,NA,NA,19.272,9.789,17.448
Mushimiyimana - Rwanda,MBG1-9,2,IDS,ids3,5,4.613,NA,NA,8.669,4.613,7.03
Mushimiyimana - Rwanda,MBG1-9,2,ADS,ads3,6,12.779,NA,NA,20.106,12.779,17.999
Mushimiyimana - Rwanda,MBG1-9,2,ADS,ads4,7,13.979,NA,NA,20.135,13.979,18
Mushimiyimana - Rwanda,MBG1-9,2,IDS,ids4,8,12.581,NA,NA,19.182,12.581,18.001
Mushimiyimana - Rwanda,MBG1-9,2,IDS,ids5,9,7.689,NA,NA,20.152,7.689,16.706
Mushimiyimana - Rwanda,MBG1-9,2,ADS,ads5,10,13.313,NA,NA,21.646,13.313,18
Mushimiyimana - Rwanda,MBG1-9,2,IDS,ids6,11,12.923,NA,NA,19.774,12.923,18
Mushimiyimana - Rwanda,MBG1-9,2,ADS,ads6,12,14.241,NA,NA,19.109,14.241,18
Mushimiyimana - Rwanda,MBG1-9,2,ADS,ads7,13,13.553,NA,NA,20.506,13.553,18.001
Mushimiyimana - Rwanda,MBG1-9,2,IDS,ids7,14,13.758,NA,NA,18.736,13.758,17.997
Mushimiyimana - Rwanda,MBG1-9,2,IDS,ids8,15,12.485,NA,NA,19.294,12.485,17.995
Mushimiyimana - Rwanda,MBG1-9,2,ADS,ads8,16,14.731,NA,NA,18.833,14.731,18.002
Mushimiyimana - Rwanda,MGB-22,3,IDS,ids5,1,11.433,NA,NA,19.536,11.433,17.998
Mushimiyimana - Rwanda,MGB-22,3,ADS,ads5,2,6.43,NA,NA,11.031,6.43,10.323
Mushimiyimana - Rwanda,MGB-22,3,ADS,ads7,3,13.962,NA,NA,22.309,13.962,18.001
Mushimiyimana - Rwanda,MGB-22,3,IDS,ids7,4,12.005,NA,NA,18.749,12.005,17.996
Mushimiyimana - Rwanda,MGB-22,3,ADS,ads1,5,13.246,NA,NA,19.456,13.246,17.999
Mushimiyimana - Rwanda,MGB-22,3,IDS,ids1,6,12.111,NA,NA,19.13,12.111,17.998
Mushimiyimana - Rwanda,MGB-22,3,ADS,ads3,7,9.697,NA,NA,18.94,9.697,18.001
Mushimiyimana - Rwanda,MGB-22,3,IDS,ids3,8,13.525,NA,NA,19.395,13.525,18
Mushimiyimana - Rwanda,MGB-22,3,ADS,ads2,9,14.441,NA,NA,19.03,14.441,17.997
Mushimiyimana - Rwanda,MGB-22,3,IDS,ids2,10,10.217,NA,NA,19.098,10.217,18
Mushimiyimana - Rwanda,MGB-22,3,IDS,ids4,11,13.448,NA,NA,19.076,13.448,17.994
Mushimiyimana - Rwanda,MGB-22,3,ADS,ads4,12,15.039,NA,NA,19.376,15.039,17.998
Mushimiyimana - Rwanda,MGB-22,3,IDS,ids6,13,7.668,NA,NA,13.906,7.668,11.574
Mushimiyimana - Rwanda,MGB-22,3,ADS,ads6,14,7.851,NA,NA,13.493,7.851,12.037
Mushimiyimana - Rwanda,MGB-22,3,IDS,ids8,15,2.552,NA,NA,7.888,2.552,6.644
Mushimiyimana - Rwanda,MGB-22,3,ADS,ads8,16,2.993,NA,NA,9.807,2.993,6.059
Mushimiyimana - Rwanda,MGB1-8,NA,ADS,ads2,1,14.307,NA,NA,45.653,14.307,18
Mushimiyimana - Rwanda,MGB1-8,NA,ADS,ads3,2,13.657,NA,NA,19.561,13.657,17.998
Mushimiyimana - Rwanda,MGB1-8,NA,ADS,ads4,3,14.619,NA,NA,18.634,14.619,18
Mushimiyimana - Rwanda,MGB1-8,NA,ADS,ads5,4,14.496,NA,NA,18.912,14.496,18.001
Mushimiyimana - Rwanda,MGB1-8,NA,ADS,ads6,5,16.318,NA,NA,19.052,16.318,18.001
Mushimiyimana - Rwanda,MGB1-8,NA,ADS,ads7,6,14.331,NA,NA,19.368,14.331,18
Mushimiyimana - Rwanda,MGB1-8,NA,ADS,ads8,7,9.025,NA,NA,16.28,9.025,15.244
Mushimiyimana - Rwanda,MGB1-8,NA,IDS,ids1,8,7.561,NA,NA,13.352,7.561,11.5
Mushimiyimana - Rwanda,MGB1-8,NA,IDS,ids2,9,7.675,NA,NA,15.058,7.675,12.929
Mushimiyimana - Rwanda,MGB1-8,NA,IDS,ids3,10,3.998,NA,NA,9.071,3.998,7.082
Mushimiyimana - Rwanda,MGB1-8,NA,IDS,ids4,11,4.165,NA,NA,8.9,4.165,6.588
Mushimiyimana - Rwanda,MGB1-8,NA,IDS,ids5,12,13.04,NA,NA,19.038,13.04,17.999
Mushimiyimana - Rwanda,MGB1-8,NA,IDS,ids6,13,13.099,NA,NA,18.427,13.099,17.993
Mushimiyimana - Rwanda,MGB1-8,NA,IDS,ids7,14,3.09,NA,NA,6.837,3.09,5.953
Mushimiyimana - Rwanda,MGB1-8,NA,IDS,ids8,15,3.968,NA,NA,7.936,3.968,6.38
Mushimiyimana - Rwanda,MGB1-8,NA,ADS,ads1,16,4.146,NA,NA,10.624,4.146,8.256
Ziedler - Kenya,KENNYK_0001,1,ADS,ads2,4,6.354,NA,NA,19.508,6.354,18
Ziedler - Kenya,KENNYK_0001,1,ADS,ads3,5,3.149,NA,NA,10.775,3.149,5.443
Ziedler - Kenya,KENNYK_0001,1,IDS,ids3,6,10.001,NA,NA,18.84,10.001,14.302
Ziedler - Kenya,KENNYK_0001,1,IDS,ids4,7,4.564,NA,NA,10.913,4.564,8.82
Ziedler - Kenya,KENNYK_0001,1,ADS,ads4,8,2.883,NA,NA,7.594,2.883,5.598
Ziedler - Kenya,KENNYK_0001,1,ADS,ads5,9,5.117,NA,NA,12.061,5.117,8.336
Ziedler - Kenya,KENNYK_0001,1,IDS,ids5,10,4.616,NA,NA,9.7,4.616,7.389
Ziedler - Kenya,KENNYK_0001,1,ADS,ads6,11,7.113,NA,NA,13.943,7.113,11.275
Ziedler - Kenya,KENNYK_0001,1,IDS,ids6,12,2.947,NA,NA,7.454,2.947,5.657
Ziedler - Kenya,KENNYK_0001,1,IDS,ids7,13,4.343,NA,NA,11.829,4.343,9.935
Ziedler - Kenya,KENNYK_0001,1,ADS,ads7,14,3.187,NA,NA,8.255,3.187,5.927
Ziedler - Kenya,KENNYK_0001,1,ADS,ads8,15,8.858,NA,NA,22.855,8.858,16.525
Ziedler - Kenya,KENNYK_0001,1,IDS,ids8,16,4.114,NA,NA,14.825,4.114,7.334
Ziedler - Kenya,MBK0018,2,ADS,ads1,1,6.989,NA,NA,15.148,6.989,9.155
Ziedler - Kenya,MBK0018,2,IDS,ids1,2,9.603,NA,NA,14.316,9.603,12.709
Ziedler - Kenya,MBK0018,2,ADS,ads2,3,6.951,NA,NA,10.729,6.951,9.117
Ziedler - Kenya,MBK0018,2,IDS,ids2,4,4.121,NA,NA,10.292,4.121,6.272
Ziedler - Kenya,MBK0018,2,IDS,ids3,5,4.334,NA,NA,11.467,4.334,6.435
Ziedler - Kenya,MBK0018,2,ADS,ads3,6,2.432,NA,NA,5.835,2.432,4.545
Ziedler - Kenya,MBK0018,2,ADS,ads4,7,2.703,NA,NA,6.318,2.703,4.827
Ziedler - Kenya,MBK0018,2,IDS,ids4,8,2.618,NA,NA,6.487,2.618,4.771
Ziedler - Kenya,MBK0018,2,IDS,ids5,9,2.583,NA,NA,5.925,2.583,4.759
Ziedler - Kenya,MBK0018,2,ADS,ads5,10,2.067,NA,NA,9.362,2.067,4.2
Ziedler - Kenya,MBK0018,2,IDS,ids6,11,1.311,NA,NA,4.991,1.311,3.414
Ziedler - Kenya,MBK0018,2,ADS,ads6,12,2.242,NA,NA,5.568,2.242,4.342
Ziedler - Kenya,MBK0018,2,ADS,ads7,13,5.519,NA,NA,14.638,5.519,7.612
Ziedler - Kenya,MBK0018,2,IDS,ids7,14,3.43,NA,NA,6.532,3.43,5.567
Ziedler - Kenya,MBK0018,2,IDS,ids8,15,3.553,NA,NA,7.395,3.553,5.799
Ziedler - Kenya,MBK0018,2,ADS,ads8,16,3.787,NA,NA,7.26,3.787,6.148
Ziedler - Kenya,MBKEN0016,4,ADS,ads5,1,3.699,NA,NA,8.453,3.699,6.922
Ziedler - Kenya,MBKEN0016,4,IDS,ids5,2,1.709,NA,NA,5.658,1.709,3.945
Ziedler - Kenya,MBKEN0016,4,IDS,ids7,3,1.293,NA,NA,4.362,1.293,3.445
Ziedler - Kenya,MBKEN0016,4,ADS,ads7,4,3.733,NA,NA,7.108,3.733,5.942
Ziedler - Kenya,MBKEN0016,4,IDS,ids1,5,8.82,NA,NA,12.048,8.82,11.042
Ziedler - Kenya,MBKEN0016,4,ADS,ads1,6,2.135,NA,NA,5.684,2.135,4.304
Ziedler - Kenya,MBKEN0016,4,IDS,ids3,7,2.971,NA,NA,6.877,2.971,5.165
Ziedler - Kenya,MBKEN0016,4,ADS,ads3,8,1.42,NA,NA,4.949,1.42,3.598
Ziedler - Kenya,MBKEN0016,4,IDS,ids2,9,3.513,NA,NA,7.461,3.513,5.752
Ziedler - Kenya,MBKEN0016,4,ADS,ads2,10,2.013,NA,NA,5.814,2.013,4.184
Ziedler - Kenya,MBKEN0016,4,ADS,ads4,11,1.432,NA,NA,4.949,1.432,3.628
Ziedler - Kenya,MBKEN0016,4,IDS,ids4,12,1.838,NA,NA,5.387,1.838,3.989
Ziedler - Kenya,MBKEN0016,4,ADS,ads6,13,1.601,NA,NA,5.746,1.601,3.782
Ziedler - Kenya,MBKEN0016,4,IDS,ids6,14,1.383,NA,NA,5.28,1.383,3.548
Ziedler - Kenya,MBKEN0016,4,ADS,ads8,15,2.846,NA,NA,7.567,2.846,5.894
Ziedler - Kenya,MBKEN0016,4,IDS,ids8,16,1.291,NA,NA,4.556,1.291,3.469
Ziedler - Kenya,MBKENY0006,2,ADS,ads1,1,5.258,NA,NA,11.495,5.258,8.652
Ziedler - Kenya,MBKENY0006,2,IDS,ids1,2,5.899,NA,NA,12.223,5.899,9.715
Ziedler - Kenya,MBKENY0006,2,ADS,ads2,3,1.518,NA,NA,5.196,1.518,3.779
Ziedler - Kenya,MBKENY0006,2,IDS,ids2,4,7.378,NA,NA,10.896,7.378,9.526
Ziedler - Kenya,MBKENY0006,2,IDS,ids3,5,5.558,NA,NA,11.044,5.558,7.763
Ziedler - Kenya,MBKENY0006,2,ADS,ads3,6,4.698,NA,NA,8.12,4.698,6.858
Ziedler - Kenya,MBKENY0006,2,ADS,ads4,7,2.97,NA,NA,7.368,2.97,6.23
Ziedler - Kenya,MBKENY0006,2,IDS,ids4,8,3.952,NA,NA,8.167,3.952,7.079
Ziedler - Kenya,MBKENY0006,2,IDS,ids5,9,3.048,NA,NA,6.613,3.048,5.23
Ziedler - Kenya,MBKENY0006,2,ADS,ads5,10,4.15,NA,NA,7.836,4.15,6.383
Ziedler - Kenya,MBKENY0006,2,IDS,ids6,11,1.813,NA,NA,5.664,1.813,4.071
Ziedler - Kenya,MBKENY0006,2,ADS,ads6,12,2.365,NA,NA,7.175,2.365,4.585
Ziedler - Kenya,MBKENY0006,2,ADS,ads7,13,3.192,NA,NA,7.619,3.192,5.382
Ziedler - Kenya,MBKENY0006,2,IDS,ids7,14,1.851,NA,NA,7.45,1.851,4.09
Ziedler - Kenya,MBKENY0006,2,IDS,ids8,15,2.175,NA,NA,6.155,2.175,4.339
Ziedler - Kenya,MBKENY0006,2,ADS,ads8,16,1.291,NA,NA,11.797,1.291,4.67
Ziedler - Kenya,MBKENYK_0002,2,ADS,ads1,1,2.75,NA,NA,6.83,2.75,5.185
Ziedler - Kenya,MBKENYK_0002,2,IDS,ids1,2,0.904,NA,NA,5.251,0.904,3.29
Ziedler - Kenya,MBKENYK_0002,2,ADS,ads2,3,1.303,NA,NA,5.263,1.303,3.65
Ziedler - Kenya,MBKENYK_0002,2,IDS,ids2,4,3.387,NA,NA,20.002,3.387,7.018
Ziedler - Kenya,MBKENYK_0002,2,IDS,ids3,5,4.083,NA,NA,13.049,4.083,7.269
Ziedler - Kenya,MBKENYK_0002,2,ADS,ads3,6,0.835,NA,NA,6.34,0.835,3.203
Ziedler - Kenya,MBKENYK_0002,2,ADS,ads4,7,0.696,NA,NA,5.705,0.696,3.171
Ziedler - Kenya,MBKENYK_0002,2,IDS,ids4,8,2.631,NA,NA,13.392,2.631,4.909
Ziedler - Kenya,MBKENYK_0002,2,IDS,ids5,9,3.102,NA,NA,9.997,3.102,5.39
Ziedler - Kenya,MBKENYK_0002,2,ADS,ads5,10,2.411,NA,NA,8.935,2.411,4.721
Ziedler - Kenya,MBKENYK_0002,2,IDS,ids6,11,2.645,NA,NA,6.061,2.645,4.812
Ziedler - Kenya,MBKENYK_0002,2,ADS,ads6,12,8.717,NA,NA,14.319,8.717,10.906
Ziedler - Kenya,MBKENYK_0002,2,ADS,ads7,13,1.391,NA,NA,10.55,1.391,3.774
Ziedler - Kenya,MBKENYK_0002,2,IDS,ids7,14,3.485,NA,NA,7.846,3.485,5.838
Ziedler - Kenya,MBKENYK_0002,2,IDS,ids8,15,2.044,NA,NA,12.258,2.044,4.43
Ziedler - Kenya,MBKENYK_0002,2,ADS,ads8,16,2.713,NA,NA,7.375,2.713,4.838
Ziedler - Kenya,MBKENYK0003,3,IDS,ids5,1,4.976,NA,NA,10.486,4.976,9.17
Ziedler - Kenya,MBKENYK0003,3,ADS,ads5,2,12.156,NA,NA,22.324,12.156,17.079
Ziedler - Kenya,MBKENYK0003,3,ADS,ads7,3,4.817,NA,NA,14.002,4.817,7.006
Ziedler - Kenya,MBKENYK0003,3,IDS,ids7,4,7.98,NA,NA,13.703,7.98,12.177
Ziedler - Kenya,MBKENYK0003,3,ADS,ads1,5,2.941,NA,NA,9.835,2.941,5.148
Ziedler - Kenya,MBKENYK0003,3,IDS,ids1,6,2.922,NA,NA,6.454,2.922,5.159
Ziedler - Kenya,MBKENYK0003,3,ADS,ads3,7,1.947,NA,NA,5.702,1.947,4.118
Ziedler - Kenya,MBKENYK0003,3,IDS,ids3,8,10.233,NA,NA,13.667,10.233,12.439
Ziedler - Kenya,MBKENYK0003,3,ADS,ads2,9,2.164,NA,NA,6.621,2.164,4.372
Ziedler - Kenya,MBKENYK0003,3,IDS,ids2,10,4.966,NA,NA,9.962,4.966,8.501
Ziedler - Kenya,MBKENYK0003,3,IDS,ids4,11,1.255,NA,NA,5.93,1.255,3.448
Ziedler - Kenya,MBKENYK0003,3,ADS,ads4,12,3.218,NA,NA,8.631,3.218,5.409
Ziedler - Kenya,MBKENYK0003,3,IDS,ids6,13,1.877,NA,NA,5.737,1.877,4.084
Ziedler - Kenya,MBKENYK0003,3,ADS,ads6,14,1.412,NA,NA,4.876,1.412,3.58
Ziedler - Kenya,MBKENYK0003,3,IDS,ids8,15,0.803,NA,NA,4.459,0.803,2.978
Ziedler - Kenya,MBKENYK0003,3,ADS,ads8,16,2.693,NA,NA,6.243,2.693,4.863
Ziedler - Kenya,MBKENYK0004,4,ADS,ads5,1,2.872,NA,NA,10.275,2.872,5.07
Ziedler - Kenya,MBKENYK0004,4,IDS,ids5,2,1.332,NA,NA,10.233,1.332,3.618
Ziedler - Kenya,MBKENYK0004,4,IDS,ids7,3,3.002,NA,NA,11.359,3.002,5.282
Ziedler - Kenya,MBKENYK0004,4,ADS,ads7,4,1.674,NA,NA,5.711,1.674,3.888
Ziedler - Kenya,MBKENYK0004,4,IDS,ids1,5,2.608,NA,NA,12.086,2.608,4.81
Ziedler - Kenya,MBKENYK0004,4,ADS,ads1,6,4.094,NA,NA,16.564,4.094,8.004
Ziedler - Kenya,MBKENYK0004,4,IDS,ids3,7,3.107,NA,NA,6.893,3.107,5.361
Ziedler - Kenya,MBKENYK0004,4,ADS,ads3,8,3.278,NA,NA,7.173,3.278,5.521
Ziedler - Kenya,MBKENYK0004,4,IDS,ids2,9,2.737,NA,NA,6.475,2.737,4.95
Ziedler - Kenya,MBKENYK0004,4,ADS,ads2,10,2.517,NA,NA,6.383,2.517,4.768
Ziedler - Kenya,MBKENYK0004,4,ADS,ads4,11,2.034,NA,NA,5.554,2.034,4.19
Ziedler - Kenya,MBKENYK0004,4,IDS,ids4,12,2.77,NA,NA,7.272,2.77,5.066
Ziedler - Kenya,MBKENYK0004,4,ADS,ads6,13,2.425,NA,NA,8.142,2.425,6.431
Ziedler - Kenya,MBKENYK0004,4,IDS,ids6,14,2.388,NA,NA,5.864,2.388,4.57
Ziedler - Kenya,MBKENYK0004,4,ADS,ads8,15,2.842,NA,NA,7.312,2.842,5.081
Ziedler - Kenya,MBKENYK0004,4,IDS,ids8,16,2.508,NA,NA,5.885,2.508,4.832
Ziedler - Kenya,MBKENYK0007,3,IDS,ids5,1,12.365,NA,NA,18.684,12.365,16.887
Ziedler - Kenya,MBKENYK0007,3,ADS,ads5,2,3.474,NA,NA,8.789,3.474,7.334
Ziedler - Kenya,MBKENYK0007,3,ADS,ads7,3,4.711,NA,NA,8.548,4.711,6.942
Ziedler - Kenya,MBKENYK0007,3,IDS,ids7,4,2.106,NA,NA,7.151,2.106,4.843
Ziedler - Kenya,MBKENYK0007,3,ADS,ads1,5,15.07,NA,NA,21.16,15.07,18
Ziedler - Kenya,MBKENYK0007,3,IDS,ids1,6,3.114,NA,NA,8.915,3.114,6.675
Ziedler - Kenya,MBKENYK0007,3,ADS,ads3,7,1.015,NA,NA,13.006,1.015,3.741
Ziedler - Kenya,MBKENYK0007,3,IDS,ids3,8,2.515,NA,NA,7.431,2.515,6.428
Ziedler - Kenya,MBKENYK0007,3,ADS,ads2,9,8.705,NA,NA,15.612,8.705,10.905
Ziedler - Kenya,MBKENYK0007,3,IDS,ids2,10,17.873,NA,NA,21.748,17.873,17.999
Ziedler - Kenya,MBKENYK0007,3,IDS,ids4,11,2.061,NA,NA,5.583,2.061,4.308
Ziedler - Kenya,MBKENYK0007,3,ADS,ads4,12,2.611,NA,NA,10.412,2.611,4.828
Ziedler - Kenya,MBKENYK0007,3,IDS,ids6,13,6.827,NA,NA,12.324,6.827,8.97
Ziedler - Kenya,MBKENYK0007,3,ADS,ads6,14,15.965,NA,NA,19.272,15.965,18
Ziedler - Kenya,MBKENYK0007,3,IDS,ids8,15,2.409,NA,NA,5.928,2.409,4.726
Ziedler - Kenya,MBKENYK0007,3,ADS,ads8,16,5.596,NA,NA,9.396,5.596,7.811
Ziedler - Kenya,MBKENYK0008,4,ADS,ads5,1,7.022,NA,NA,14.028,7.022,13.015
Ziedler - Kenya,MBKENYK0008,4,IDS,ids5,2,4.297,NA,NA,7.962,4.297,6.641
Ziedler - Kenya,MBKENYK0008,4,IDS,ids7,3,5.726,NA,NA,11.23,5.726,9.689
Ziedler - Kenya,MBKENYK0008,4,ADS,ads7,4,5.634,NA,NA,11.2,5.634,9.74
Ziedler - Kenya,MBKENYK0008,4,IDS,ids1,5,10.946,NA,NA,19.118,10.946,18.001
Ziedler - Kenya,MBKENYK0008,4,ADS,ads1,6,13.021,NA,NA,19.169,13.021,18
Ziedler - Kenya,MBKENYK0008,4,IDS,ids3,7,7.644,NA,NA,12.195,7.644,10.618
Ziedler - Kenya,MBKENYK0008,4,ADS,ads3,8,12.698,NA,NA,19.35,12.698,18
Ziedler - Kenya,MBKENYK0008,4,IDS,ids2,9,4.518,NA,NA,11.923,4.518,11.099
Ziedler - Kenya,MBKENYK0008,4,ADS,ads2,10,15.061,NA,NA,18.882,15.061,18
Ziedler - Kenya,MBKENYK0008,4,ADS,ads4,11,4.491,NA,NA,8.634,4.491,7.586
Ziedler - Kenya,MBKENYK0008,4,IDS,ids4,12,2.851,NA,NA,6.18,2.851,5.133
Ziedler - Kenya,MBKENYK0008,4,ADS,ads6,13,8.503,NA,NA,15.994,8.503,14.471
Ziedler - Kenya,MBKENYK0008,4,IDS,ids6,14,11.494,NA,NA,19.072,11.494,18
Ziedler - Kenya,MBKENYK0008,4,ADS,ads8,15,4.425,NA,NA,7.689,4.425,6.668
Ziedler - Kenya,MBKENYK0008,4,IDS,ids8,16,8.828,NA,NA,13.762,8.828,12.606
Ziedler - Kenya,MBKENYK0009,1,IDS,ids1,1,9.92,NA,NA,15.187,9.92,12.142
Ziedler - Kenya,MBKENYK0009,1,ADS,ads1,2,5.577,NA,NA,9.668,5.577,7.955
Ziedler - Kenya,MBKENYK0009,1,IDS,ids2,3,4.425,NA,NA,8.238,4.425,6.618
Ziedler - Kenya,MBKENYK0009,1,ADS,ads2,4,1.275,NA,NA,7.035,1.275,3.493
Ziedler - Kenya,MBKENYK0009,1,ADS,ads3,5,10.618,NA,NA,20.971,10.618,13.227
Ziedler - Kenya,MBKENYK0009,1,IDS,ids3,6,6.044,NA,NA,11.053,6.044,8.246
Ziedler - Kenya,MBKENYK0009,1,IDS,ids4,7,5.935,NA,NA,9.494,5.935,8.246
Ziedler - Kenya,MBKENYK0009,1,ADS,ads4,8,9.447,NA,NA,12.764,9.447,11.686
Ziedler - Kenya,MBKENYK0009,1,ADS,ads5,9,5.736,NA,NA,13.061,5.736,7.914
Ziedler - Kenya,MBKENYK0009,1,IDS,ids5,10,3.016,NA,NA,6.569,3.016,5.205
Ziedler - Kenya,MBKENYK0009,1,ADS,ads6,11,7.21,NA,NA,13.13,7.21,9.46
Ziedler - Kenya,MBKENYK0009,1,IDS,ids6,12,9.452,NA,NA,15.995,9.452,13.365
Ziedler - Kenya,MBKENYK0009,1,IDS,ids7,13,3.36,NA,NA,7.077,3.36,5.651
Ziedler - Kenya,MBKENYK0009,1,ADS,ads7,14,1.817,NA,NA,6.069,1.817,4.146
Ziedler - Kenya,MBKENYK0009,1,ADS,ads8,15,1.698,NA,NA,5.635,1.698,4.057
Ziedler - Kenya,MBKENYK0009,1,IDS,ids8,16,1.035,NA,NA,4.437,1.035,3.317
Ziedler - Kenya,MBKENYK0010,2,ADS,ads1,1,2.808,NA,NA,6.888,2.808,5.691
Ziedler - Kenya,MBKENYK0010,2,IDS,ids1,2,8.196,NA,NA,11.961,8.196,10.394
Ziedler - Kenya,MBKENYK0010,2,ADS,ads2,3,6.234,NA,NA,14.063,6.234,8.447
Ziedler - Kenya,MBKENYK0010,2,IDS,ids2,4,8.313,NA,NA,15.028,8.313,10.459
